dataset_id,global_index,dataset_name,method,host,wave,dataset_identity_status,dataset_identity_trusted,expected_dataset_rel,actual_result_dataset_dir,expected_feature_count,actual_feature_count,result_relpath,source_result_path
g0081,81,II.36.38_4_0,llmsr,iaaccn27,W1,exact_match,true,sim-datasets-data/llm-srbench/lsrtransform/II.36.38_4_0,/home/zhangziwen/sim-datasets-data/llm-srbench/lsrtransform/II.36.38_4_0,8,8,results/W1/llmsr/iaaccn27/g0081_II.36.38_4_0/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn27/llmsr/II.36.38_4_0/result.json
g0081,81,II.36.38_4_0,pyoperon,iaaccn23,W2,exact_match,true,sim-datasets-data/llm-srbench/lsrtransform/II.36.38_4_0,/home/zhangziwen/sim-datasets-data/llm-srbench/lsrtransform/II.36.38_4_0,8,8,results/W2/pyoperon/iaaccn23/g0081_II.36.38_4_0/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn23/pyoperon/II.36.38_4_0/result.json
g0081,81,II.36.38_4_0,pysr,iaaccn23,W3,exact_match,true,sim-datasets-data/llm-srbench/lsrtransform/II.36.38_4_0,/home/zhangziwen/sim-datasets-data/llm-srbench/lsrtransform/II.36.38_4_0,8,8,results/W3/pysr/iaaccn23/g0081_II.36.38_4_0/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/iaaccn23/pysr/II.36.38_4_0/result.json
g0081,81,II.36.38_4_0,tpsr,iaaccn23,W5,exact_match,true,sim-datasets-data/llm-srbench/lsrtransform/II.36.38_4_0,/home/zhangziwen/sim-datasets-data/llm-srbench/lsrtransform/II.36.38_4_0,8,8,results/W5/tpsr/iaaccn23/g0081_II.36.38_4_0/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/iaaccn23/tpsr/II.36.38_4_0/result.json
g0082,82,II.34.2_1_0,drsr,iaaccn27,W2,exact_match,true,sim-datasets-data/llm-srbench/lsrtransform/II.34.2_1_0,/home/zhangziwen/sim-datasets-data/llm-srbench/lsrtransform/II.34.2_1_0,3,3,results/W2/drsr/iaaccn27/g0082_II.34.2_1_0/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn27/drsr/II.34.2_1_0/result.json
g0082,82,II.34.2_1_0,dso,iaaccn24,W4,exact_match,true,sim-datasets-data/llm-srbench/lsrtransform/II.34.2_1_0,/home/zhangziwen/sim-datasets-data/llm-srbench/lsrtransform/II.34.2_1_0,3,3,results/W4/dso/iaaccn24/g0082_II.34.2_1_0/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/iaaccn24/dso/II.34.2_1_0/result.json
g0082,82,II.34.2_1_0,gplearn,iaaccn23,W1,exact_match,true,sim-datasets-data/llm-srbench/lsrtransform/II.34.2_1_0,/home/zhangziwen/sim-datasets-data/llm-srbench/lsrtransform/II.34.2_1_0,3,3,results/W1/gplearn/iaaccn23/g0082_II.34.2_1_0/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn23/gplearn/II.34.2_1_0/result.json
g0082,82,II.34.2_1_0,llmsr,iaaccn27,W1,exact_match,true,sim-datasets-data/llm-srbench/lsrtransform/II.34.2_1_0,/home/zhangziwen/sim-datasets-data/llm-srbench/lsrtransform/II.34.2_1_0,3,3,results/W1/llmsr/iaaccn27/g0082_II.34.2_1_0/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn27/llmsr/II.34.2_1_0/result.json
g0082,82,II.34.2_1_0,pyoperon,iaaccn23,W2,exact_match,true,sim-datasets-data/llm-srbench/lsrtransform/II.34.2_1_0,/home/zhangziwen/sim-datasets-data/llm-srbench/lsrtransform/II.34.2_1_0,3,3,results/W2/pyoperon/iaaccn23/g0082_II.34.2_1_0/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn23/pyoperon/II.34.2_1_0/result.json
g0082,82,II.34.2_1_0,pysr,iaaccn23,W3,exact_match,true,sim-datasets-data/llm-srbench/lsrtransform/II.34.2_1_0,/home/zhangziwen/sim-datasets-data/llm-srbench/lsrtransform/II.34.2_1_0,3,3,results/W3/pysr/iaaccn23/g0082_II.34.2_1_0/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/iaaccn23/pysr/II.34.2_1_0/result.json
g0082,82,II.34.2_1_0,tpsr,iaaccn23,W5,exact_match,true,sim-datasets-data/llm-srbench/lsrtransform/II.34.2_1_0,/home/zhangziwen/sim-datasets-data/llm-srbench/lsrtransform/II.34.2_1_0,3,3,results/W5/tpsr/iaaccn23/g0082_II.34.2_1_0/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/iaaccn23/tpsr/II.34.2_1_0/result.json
g0083,83,feynman-i.12.11,drsr,iaaccn27,W2,exact_match,true,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.11,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.11,7,7,results/W2/drsr/iaaccn27/g0083_feynman-i.12.11/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn27/drsr/feynman-i.12.11/result.json
g0083,83,feynman-i.12.11,dso,iaaccn24,W4,exact_match,true,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.11,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.11,7,7,results/W4/dso/iaaccn24/g0083_feynman-i.12.11/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/iaaccn24/dso/feynman-i.12.11/result.json
g0083,83,feynman-i.12.11,gplearn,iaaccn23,W1,exact_match,true,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.11,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.11,7,7,results/W1/gplearn/iaaccn23/g0083_feynman-i.12.11/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn23/gplearn/feynman-i.12.11/result.json
g0083,83,feynman-i.12.11,llmsr,iaaccn27,W1,exact_match,true,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.11,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.11,7,7,results/W1/llmsr/iaaccn27/g0083_feynman-i.12.11/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn27/llmsr/feynman-i.12.11/result.json
g0083,83,feynman-i.12.11,pyoperon,iaaccn23,W2,exact_match,true,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.11,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.11,7,7,results/W2/pyoperon/iaaccn23/g0083_feynman-i.12.11/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn23/pyoperon/feynman-i.12.11/result.json
g0083,83,feynman-i.12.11,pysr,iaaccn23,W3,exact_match,true,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.11,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.11,7,7,results/W3/pysr/iaaccn23/g0083_feynman-i.12.11/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/iaaccn23/pysr/feynman-i.12.11/result.json
g0083,83,feynman-i.12.11,tpsr,iaaccn23,W5,exact_match,true,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.11,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.11,7,7,results/W5/tpsr/iaaccn23/g0083_feynman-i.12.11/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/iaaccn23/tpsr/feynman-i.12.11/result.json
g0084,84,feynman-ii.21.32,drsr,iaaccn27,W2,exact_match,true,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-ii.21.32,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-ii.21.32,5,5,results/W2/drsr/iaaccn27/g0084_feynman-ii.21.32/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn27/drsr/feynman-ii.21.32/result.json
g0084,84,feynman-ii.21.32,dso,iaaccn24,W4,exact_match,true,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-ii.21.32,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-ii.21.32,5,5,results/W4/dso/iaaccn24/g0084_feynman-ii.21.32/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/iaaccn24/dso/feynman-ii.21.32/result.json
g0084,84,feynman-ii.21.32,gplearn,iaaccn23,W1,exact_match,true,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-ii.21.32,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-ii.21.32,5,5,results/W1/gplearn/iaaccn23/g0084_feynman-ii.21.32/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn23/gplearn/feynman-ii.21.32/result.json
g0084,84,feynman-ii.21.32,llmsr,iaaccn27,W1,exact_match,true,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-ii.21.32,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-ii.21.32,5,5,results/W1/llmsr/iaaccn27/g0084_feynman-ii.21.32/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn27/llmsr/feynman-ii.21.32/result.json
g0084,84,feynman-ii.21.32,pyoperon,iaaccn23,W2,exact_match,true,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-ii.21.32,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-ii.21.32,5,5,results/W2/pyoperon/iaaccn23/g0084_feynman-ii.21.32/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn23/pyoperon/feynman-ii.21.32/result.json
g0084,84,feynman-ii.21.32,pysr,iaaccn23,W3,exact_match,true,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-ii.21.32,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-ii.21.32,5,5,results/W3/pysr/iaaccn23/g0084_feynman-ii.21.32/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/iaaccn23/pysr/feynman-ii.21.32/result.json
g0084,84,feynman-ii.21.32,tpsr,iaaccn23,W5,exact_match,true,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-ii.21.32,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-ii.21.32,5,5,results/W5/tpsr/iaaccn23/g0084_feynman-ii.21.32/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/iaaccn23/tpsr/feynman-ii.21.32/result.json
g0085,85,feynman-i.12.1,drsr,iaaccn27,W2,exact_match,true,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.1,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.1,3,3,results/W2/drsr/iaaccn27/g0085_feynman-i.12.1/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn27/drsr/feynman-i.12.1/result.json
g0085,85,feynman-i.12.1,dso,iaaccn24,W4,exact_match,true,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.1,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.1,3,3,results/W4/dso/iaaccn24/g0085_feynman-i.12.1/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/iaaccn24/dso/feynman-i.12.1/result.json
g0085,85,feynman-i.12.1,gplearn,iaaccn23,W1,exact_match,true,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.1,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.1,3,3,results/W1/gplearn/iaaccn23/g0085_feynman-i.12.1/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn23/gplearn/feynman-i.12.1/result.json
g0085,85,feynman-i.12.1,llmsr,iaaccn27,W1,exact_match,true,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.1,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.1,3,3,results/W1/llmsr/iaaccn27/g0085_feynman-i.12.1/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn27/llmsr/feynman-i.12.1/result.json
g0085,85,feynman-i.12.1,pyoperon,iaaccn23,W2,exact_match,true,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.1,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.1,3,3,results/W2/pyoperon/iaaccn23/g0085_feynman-i.12.1/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn23/pyoperon/feynman-i.12.1/result.json
g0085,85,feynman-i.12.1,pysr,iaaccn23,W3,exact_match,true,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.1,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.1,3,3,results/W3/pysr/iaaccn23/g0085_feynman-i.12.1/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/iaaccn23/pysr/feynman-i.12.1/result.json
g0085,85,feynman-i.12.1,tpsr,iaaccn23,W5,exact_match,true,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.1,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.1,3,3,results/W5/tpsr/iaaccn23/g0085_feynman-i.12.1/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/iaaccn23/tpsr/feynman-i.12.1/result.json
g0086,86,feynman-i.10.7,drsr,iaaccn27,W2,exact_match,true,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.10.7,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.10.7,3,3,results/W2/drsr/iaaccn27/g0086_feynman-i.10.7/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn27/drsr/feynman-i.10.7/result.json
g0086,86,feynman-i.10.7,dso,iaaccn24,W4,exact_match,true,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.10.7,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.10.7,3,3,results/W4/dso/iaaccn24/g0086_feynman-i.10.7/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/iaaccn24/dso/feynman-i.10.7/result.json
g0086,86,feynman-i.10.7,gplearn,iaaccn23,W1,exact_match,true,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.10.7,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.10.7,3,3,results/W1/gplearn/iaaccn23/g0086_feynman-i.10.7/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn23/gplearn/feynman-i.10.7/result.json
g0086,86,feynman-i.10.7,llmsr,iaaccn27,W1,exact_match,true,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.10.7,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.10.7,3,3,results/W1/llmsr/iaaccn27/g0086_feynman-i.10.7/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn27/llmsr/feynman-i.10.7/result.json
g0086,86,feynman-i.10.7,pyoperon,iaaccn23,W2,exact_match,true,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.10.7,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.10.7,3,3,results/W2/pyoperon/iaaccn23/g0086_feynman-i.10.7/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn23/pyoperon/feynman-i.10.7/result.json
g0086,86,feynman-i.10.7,pysr,iaaccn23,W3,exact_match,true,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.10.7,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.10.7,3,3,results/W3/pysr/iaaccn23/g0086_feynman-i.10.7/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/iaaccn23/pysr/feynman-i.10.7/result.json
g0086,86,feynman-i.10.7,tpsr,iaaccn23,W5,exact_match,true,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.10.7,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.10.7,3,3,results/W5/tpsr/iaaccn23/g0086_feynman-i.10.7/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/iaaccn23/tpsr/feynman-i.10.7/result.json
g0087,87,feynman-bonus.7,drsr,iaaccn27,W2,exact_match,true,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.7,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.7,5,5,results/W2/drsr/iaaccn27/g0087_feynman-bonus.7/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn27/drsr/feynman-bonus.7/result.json
g0087,87,feynman-bonus.7,dso,iaaccn24,W4,exact_match,true,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.7,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.7,5,5,results/W4/dso/iaaccn24/g0087_feynman-bonus.7/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/iaaccn24/dso/feynman-bonus.7/result.json
g0087,87,feynman-bonus.7,gplearn,iaaccn23,W1,exact_match,true,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.7,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.7,5,5,results/W1/gplearn/iaaccn23/g0087_feynman-bonus.7/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn23/gplearn/feynman-bonus.7/result.json
g0087,87,feynman-bonus.7,llmsr,iaaccn27,W1,exact_match,true,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.7,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.7,5,5,results/W1/llmsr/iaaccn27/g0087_feynman-bonus.7/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn27/llmsr/feynman-bonus.7/result.json
g0087,87,feynman-bonus.7,pyoperon,iaaccn23,W2,exact_match,true,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.7,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.7,5,5,results/W2/pyoperon/iaaccn23/g0087_feynman-bonus.7/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn23/pyoperon/feynman-bonus.7/result.json
g0087,87,feynman-bonus.7,pysr,iaaccn23,W3,exact_match,true,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.7,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.7,5,5,results/W3/pysr/iaaccn23/g0087_feynman-bonus.7/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/iaaccn23/pysr/feynman-bonus.7/result.json
g0087,87,feynman-bonus.7,tpsr,iaaccn23,W5,exact_match,true,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.7,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.7,5,5,results/W5/tpsr/iaaccn23/g0087_feynman-bonus.7/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/iaaccn23/tpsr/feynman-bonus.7/result.json
g0088,88,strogatz_lv1,drsr,iaaccn27,W2,exact_match,true,sim-datasets-data/srbench1.0/strogatz/strogatz_lv1,/home/zhangziwen/sim-datasets-data/srbench1.0/strogatz/strogatz_lv1,2,2,results/W2/drsr/iaaccn27/g0088_strogatz_lv1/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn27/drsr/strogatz_lv1/result.json
g0088,88,strogatz_lv1,dso,iaaccn25,W4,exact_match,true,sim-datasets-data/srbench1.0/strogatz/strogatz_lv1,/home/zhangziwen/sim-datasets-data/srbench1.0/strogatz/strogatz_lv1,2,2,results/W4/dso/iaaccn25/g0088_strogatz_lv1/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/iaaccn25/dso/strogatz_lv1/result.json
g0088,88,strogatz_lv1,gplearn,iaaccn23,W1,exact_match,true,sim-datasets-data/srbench1.0/strogatz/strogatz_lv1,/home/zhangziwen/sim-datasets-data/srbench1.0/strogatz/strogatz_lv1,2,2,results/W1/gplearn/iaaccn23/g0088_strogatz_lv1/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn23/gplearn/strogatz_lv1/result.json
g0088,88,strogatz_lv1,llmsr,iaaccn27,W1,exact_match,true,sim-datasets-data/srbench1.0/strogatz/strogatz_lv1,/home/zhangziwen/sim-datasets-data/srbench1.0/strogatz/strogatz_lv1,2,2,results/W1/llmsr/iaaccn27/g0088_strogatz_lv1/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn27/llmsr/strogatz_lv1/result.json
g0088,88,strogatz_lv1,pyoperon,iaaccn23,W2,exact_match,true,sim-datasets-data/srbench1.0/strogatz/strogatz_lv1,/home/zhangziwen/sim-datasets-data/srbench1.0/strogatz/strogatz_lv1,2,2,results/W2/pyoperon/iaaccn23/g0088_strogatz_lv1/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn23/pyoperon/strogatz_lv1/result.json
g0088,88,strogatz_lv1,pysr,iaaccn23,W3,exact_match,true,sim-datasets-data/srbench1.0/strogatz/strogatz_lv1,/home/zhangziwen/sim-datasets-data/srbench1.0/strogatz/strogatz_lv1,2,2,results/W3/pysr/iaaccn23/g0088_strogatz_lv1/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/iaaccn23/pysr/strogatz_lv1/result.json
g0088,88,strogatz_lv1,tpsr,iaaccn23,W5,exact_match,true,sim-datasets-data/srbench1.0/strogatz/strogatz_lv1,/home/zhangziwen/sim-datasets-data/srbench1.0/strogatz/strogatz_lv1,2,2,results/W5/tpsr/iaaccn23/g0088_strogatz_lv1/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/iaaccn23/tpsr/strogatz_lv1/result.json
g0089,89,strogatz_lv2,drsr,iaaccn27,W2,exact_match,true,sim-datasets-data/srbench1.0/strogatz/strogatz_lv2,/home/zhangziwen/sim-datasets-data/srbench1.0/strogatz/strogatz_lv2,2,2,results/W2/drsr/iaaccn27/g0089_strogatz_lv2/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn27/drsr/strogatz_lv2/result.json
g0089,89,strogatz_lv2,dso,iaaccn25,W4,exact_match,true,sim-datasets-data/srbench1.0/strogatz/strogatz_lv2,/home/zhangziwen/sim-datasets-data/srbench1.0/strogatz/strogatz_lv2,2,2,results/W4/dso/iaaccn25/g0089_strogatz_lv2/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/iaaccn25/dso/strogatz_lv2/result.json
g0089,89,strogatz_lv2,gplearn,iaaccn23,W1,exact_match,true,sim-datasets-data/srbench1.0/strogatz/strogatz_lv2,/home/zhangziwen/sim-datasets-data/srbench1.0/strogatz/strogatz_lv2,2,2,results/W1/gplearn/iaaccn23/g0089_strogatz_lv2/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn23/gplearn/strogatz_lv2/result.json
g0089,89,strogatz_lv2,llmsr,iaaccn27,W1,exact_match,true,sim-datasets-data/srbench1.0/strogatz/strogatz_lv2,/home/zhangziwen/sim-datasets-data/srbench1.0/strogatz/strogatz_lv2,2,2,results/W1/llmsr/iaaccn27/g0089_strogatz_lv2/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn27/llmsr/strogatz_lv2/result.json
g0089,89,strogatz_lv2,pyoperon,iaaccn23,W2,exact_match,true,sim-datasets-data/srbench1.0/strogatz/strogatz_lv2,/home/zhangziwen/sim-datasets-data/srbench1.0/strogatz/strogatz_lv2,2,2,results/W2/pyoperon/iaaccn23/g0089_strogatz_lv2/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn23/pyoperon/strogatz_lv2/result.json
